stack_id,game,stack_size,stack_type,players,teams,pitcher,odds,avg_correlation_score,avg_environment_score,avg_pitcher_collapse_score,avg_batter_power_score,avg_vegas_total,avg_weather_boost,lineup_correlation_bonus,same_team_bonus,environment_bonus,stack_score,stack_grade,payout_profile
Washington Nationals @ Cincinnati Reds | 4 MAN | James Wood + JJ Bleday + Nasim Nuñez + Tyler Stephenson,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,James Wood + JJ Bleday + Nasim Nuñez + Tyler Stephenson,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,James Wood | JJ Bleday | Nasim Nuñez | Tyler Stephenson,48.64,34.00,72.70,39.38,,,2.00,2.00,0.00,47.77,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | Brady House + Joey Wiemer + Spencer Steer + Tyler Stephenson,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,Brady House + Joey Wiemer + Spencer Steer + Tyler Stephenson,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Brady House | Joey Wiemer | Spencer Steer | Tyler Stephenson,48.68,34.00,72.25,39.86,,,2.00,2.00,0.00,47.77,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | Brady House + Daylen Lile + Spencer Steer + Tyler Stephenson,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,Brady House + Daylen Lile + Spencer Steer + Tyler Stephenson,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Brady House | Daylen Lile | Spencer Steer | Tyler Stephenson,48.72,34.00,71.99,40.18,,,2.00,2.00,0.00,47.77,DEEP_ONLY,NO_ODDS
Arizona Diamondbacks @ Texas Rangers | 3 MAN | Brandon Nimmo + Josh Jung + Ketel Marte,Arizona Diamondbacks @ Texas Rangers,3,GAME_ENVIRONMENT_STACK,Brandon Nimmo + Josh Jung + Ketel Marte,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,Brandon Nimmo | Josh Jung | Ketel Marte,48.54,34.00,73.51,38.47,,,2.00,2.00,0.00,47.77,DEEP_ONLY,NO_ODDS
Arizona Diamondbacks @ Texas Rangers | 4 MAN | Corey Seager + Brandon Nimmo + Corbin Carroll + Ezequiel Duran,Arizona Diamondbacks @ Texas Rangers,4,GAME_ENVIRONMENT_STACK,Corey Seager + Brandon Nimmo + Corbin Carroll + Ezequiel Duran,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,Corey Seager | Brandon Nimmo | Corbin Carroll | Ezequiel Duran,48.51,34.00,73.80,38.13,,,2.00,2.00,0.00,47.77,DEEP_ONLY,NO_ODDS
Detroit Tigers @ New York Mets | 2 MAN | Riley Greene + Spencer Torkelson,Detroit Tigers @ New York Mets,2,TEAMMATE_HR_STACK,Riley Greene + Spencer Torkelson,Detroit Tigers,Christian Scott,Riley Greene | Spencer Torkelson,42.97,34.00,61.93,31.80,,,2.00,7.00,0.00,47.77,DEEP_ONLY,NO_ODDS
San Diego Padres @ Milwaukee Brewers | 2 MAN | Jackson Chourio + Brice Turang,San Diego Padres @ Milwaukee Brewers,2,TEAMMATE_HR_STACK,Jackson Chourio + Brice Turang,Milwaukee Brewers,Michael King,Jackson Chourio | Brice Turang,43.38,34.00,58.49,35.70,,,2.00,7.00,0.00,47.77,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 3 MAN | Brady House + JJ Bleday + Nasim Nuñez,Washington Nationals @ Cincinnati Reds,3,GAME_ENVIRONMENT_STACK,Brady House + JJ Bleday + Nasim Nuñez,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Brady House | JJ Bleday | Nasim Nuñez,48.59,34.00,72.92,39.07,,,2.00,2.00,0.00,47.76,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | CJ Abrams + Keibert Ruiz + Nasim Nuñez + Tyler Stephenson,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,CJ Abrams + Keibert Ruiz + Nasim Nuñez + Tyler Stephenson,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,CJ Abrams | Keibert Ruiz | Nasim Nuñez | Tyler Stephenson,48.55,34.00,73.27,38.66,,,2.00,2.00,0.00,47.76,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | Brady House + Keibert Ruiz + Sal Stewart + Nasim Nuñez,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,Brady House + Keibert Ruiz + Sal Stewart + Nasim Nuñez,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Brady House | Keibert Ruiz | Sal Stewart | Nasim Nuñez,48.57,34.00,73.12,38.84,,,2.00,2.00,0.00,47.76,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | Brady House + Keibert Ruiz + Elly De La Cruz + Spencer Steer,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,Brady House + Keibert Ruiz + Elly De La Cruz + Spencer Steer,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Brady House | Keibert Ruiz | Elly De La Cruz | Spencer Steer,48.69,34.00,72.09,40.03,,,2.00,2.00,0.00,47.76,DEEP_ONLY,NO_ODDS
St. Louis Cardinals @ Athletics | 3 MAN | Shea Langeliers + Brent Rooker + Alec Burleson,St. Louis Cardinals @ Athletics,3,GAME_ENVIRONMENT_STACK,Shea Langeliers + Brent Rooker + Alec Burleson,Athletics / St. Louis Cardinals,Matthew Liberatore / J.T. Ginn,Shea Langeliers | Brent Rooker | Alec Burleson,48.72,34.00,71.84,40.30,,,2.00,2.00,0.00,47.76,DEEP_ONLY,NO_ODDS
St. Louis Cardinals @ Athletics | 4 MAN | Shea Langeliers + Nick Kurtz + Zack Gelof + Nathan Church,St. Louis Cardinals @ Athletics,4,GAME_ENVIRONMENT_STACK,Shea Langeliers + Nick Kurtz + Zack Gelof + Nathan Church,Athletics / St. Louis Cardinals,Matthew Liberatore / J.T. Ginn,Shea Langeliers | Nick Kurtz | Zack Gelof | Nathan Church,48.66,34.00,72.24,39.83,,,2.00,2.00,0.00,47.76,DEEP_ONLY,NO_ODDS
St. Louis Cardinals @ Athletics | 4 MAN | Shea Langeliers + Nick Kurtz + Colby Thomas + Nathan Church,St. Louis Cardinals @ Athletics,4,GAME_ENVIRONMENT_STACK,Shea Langeliers + Nick Kurtz + Colby Thomas + Nathan Church,Athletics / St. Louis Cardinals,Matthew Liberatore / J.T. Ginn,Shea Langeliers | Nick Kurtz | Colby Thomas | Nathan Church,48.68,34.00,72.14,39.95,,,2.00,2.00,0.00,47.76,DEEP_ONLY,NO_ODDS
Arizona Diamondbacks @ Texas Rangers | 4 MAN | Corey Seager + Jake Burger + Corbin Carroll + Joc Pederson,Arizona Diamondbacks @ Texas Rangers,4,GAME_ENVIRONMENT_STACK,Corey Seager + Jake Burger + Corbin Carroll + Joc Pederson,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,Corey Seager | Jake Burger | Corbin Carroll | Joc Pederson,48.47,34.00,73.97,37.88,,,2.00,2.00,0.00,47.76,DEEP_ONLY,NO_ODDS
Detroit Tigers @ New York Mets | 3 MAN | Riley Greene + Spencer Torkelson + Dillon Dingler,Detroit Tigers @ New York Mets,3,TEAMMATE_HR_STACK,Riley Greene + Spencer Torkelson + Dillon Dingler,Detroit Tigers,Christian Scott,Riley Greene | Spencer Torkelson | Dillon Dingler,43.00,34.00,61.57,32.17,,,2.00,7.00,0.00,47.76,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Christopher Morel + Jakob Marsee + Joe Mack + Ryan Jeffers,Miami Marlins @ Minnesota Twins,4,GAME_ENVIRONMENT_STACK,Christopher Morel + Jakob Marsee + Joe Mack + Ryan Jeffers,Miami Marlins / Minnesota Twins,Simeon Woods Richardson / Max Meyer,Christopher Morel | Jakob Marsee | Joe Mack | Ryan Jeffers,48.48,34.00,73.82,38.02,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 3 MAN | Daylen Lile + JJ Bleday + Elly De La Cruz,Washington Nationals @ Cincinnati Reds,3,GAME_ENVIRONMENT_STACK,Daylen Lile + JJ Bleday + Elly De La Cruz,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Daylen Lile | JJ Bleday | Elly De La Cruz,48.76,34.00,71.36,40.80,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | James Wood + Sal Stewart + Elly De La Cruz + Spencer Steer,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,James Wood + Sal Stewart + Elly De La Cruz + Spencer Steer,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,James Wood | Sal Stewart | Elly De La Cruz | Spencer Steer,48.73,34.00,71.67,40.45,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | Joey Wiemer + Daylen Lile + Sal Stewart + Tyler Stephenson,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,Joey Wiemer + Daylen Lile + Sal Stewart + Tyler Stephenson,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Joey Wiemer | Daylen Lile | Sal Stewart | Tyler Stephenson,48.68,34.00,72.11,39.96,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | Daylen Lile + Keibert Ruiz + Sal Stewart + Elly De La Cruz,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,Daylen Lile + Keibert Ruiz + Sal Stewart + Elly De La Cruz,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Daylen Lile | Keibert Ruiz | Sal Stewart | Elly De La Cruz,48.69,34.00,71.95,40.13,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
Philadelphia Phillies @ Boston Red Sox | 4 MAN | Jarren Duran + Trevor Story + Caleb Durbin + Kyle Schwarber,Philadelphia Phillies @ Boston Red Sox,4,GAME_ENVIRONMENT_STACK,Jarren Duran + Trevor Story + Caleb Durbin + Kyle Schwarber,Boston Red Sox / Philadelphia Phillies,Andrew Painter / Sonny Gray,Jarren Duran | Trevor Story | Caleb Durbin | Kyle Schwarber,48.31,34.00,75.24,36.41,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
Philadelphia Phillies @ Boston Red Sox | 4 MAN | Marcelo Mayer + Ceddanne Rafaela + Caleb Durbin + Kyle Schwarber,Philadelphia Phillies @ Boston Red Sox,4,GAME_ENVIRONMENT_STACK,Marcelo Mayer + Ceddanne Rafaela + Caleb Durbin + Kyle Schwarber,Boston Red Sox / Philadelphia Phillies,Andrew Painter / Sonny Gray,Marcelo Mayer | Ceddanne Rafaela | Caleb Durbin | Kyle Schwarber,48.29,34.00,75.41,36.20,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
Philadelphia Phillies @ Boston Red Sox | 4 MAN | Ceddanne Rafaela + Trevor Story + Masataka Yoshida + Kyle Schwarber,Philadelphia Phillies @ Boston Red Sox,4,GAME_ENVIRONMENT_STACK,Ceddanne Rafaela + Trevor Story + Masataka Yoshida + Kyle Schwarber,Boston Red Sox / Philadelphia Phillies,Andrew Painter / Sonny Gray,Ceddanne Rafaela | Trevor Story | Masataka Yoshida | Kyle Schwarber,48.37,34.00,74.73,36.98,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
St. Louis Cardinals @ Athletics | 3 MAN | Nick Kurtz + Brent Rooker + Jordan Walker,St. Louis Cardinals @ Athletics,3,GAME_ENVIRONMENT_STACK,Nick Kurtz + Brent Rooker + Jordan Walker,Athletics / St. Louis Cardinals,Matthew Liberatore / J.T. Ginn,Nick Kurtz | Brent Rooker | Jordan Walker,48.65,34.00,72.27,39.76,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
St. Louis Cardinals @ Athletics | 4 MAN | Shea Langeliers + Brent Rooker + Zack Gelof + Nolan Gorman,St. Louis Cardinals @ Athletics,4,GAME_ENVIRONMENT_STACK,Shea Langeliers + Brent Rooker + Zack Gelof + Nolan Gorman,Athletics / St. Louis Cardinals,Matthew Liberatore / J.T. Ginn,Shea Langeliers | Brent Rooker | Zack Gelof | Nolan Gorman,48.66,34.00,72.23,39.82,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
St. Louis Cardinals @ Athletics | 4 MAN | Shea Langeliers + Brent Rooker + Colby Thomas + Nolan Gorman,St. Louis Cardinals @ Athletics,4,GAME_ENVIRONMENT_STACK,Shea Langeliers + Brent Rooker + Colby Thomas + Nolan Gorman,Athletics / St. Louis Cardinals,Matthew Liberatore / J.T. Ginn,Shea Langeliers | Brent Rooker | Colby Thomas | Nolan Gorman,48.67,34.00,72.13,39.94,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
St. Louis Cardinals @ Athletics | 4 MAN | Nick Kurtz + Brent Rooker + Colby Thomas + Alec Burleson,St. Louis Cardinals @ Athletics,4,GAME_ENVIRONMENT_STACK,Nick Kurtz + Brent Rooker + Colby Thomas + Alec Burleson,Athletics / St. Louis Cardinals,Matthew Liberatore / J.T. Ginn,Nick Kurtz | Brent Rooker | Colby Thomas | Alec Burleson,48.66,34.00,72.13,39.91,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
Arizona Diamondbacks @ Texas Rangers | 3 MAN | Brandon Nimmo + Josh Jung + Corbin Carroll,Arizona Diamondbacks @ Texas Rangers,3,GAME_ENVIRONMENT_STACK,Brandon Nimmo + Josh Jung + Corbin Carroll,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,Brandon Nimmo | Josh Jung | Corbin Carroll,48.52,34.00,73.45,38.44,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
Arizona Diamondbacks @ Texas Rangers | 3 MAN | Brandon Nimmo + Ketel Marte + Jake Burger,Arizona Diamondbacks @ Texas Rangers,3,GAME_ENVIRONMENT_STACK,Brandon Nimmo + Ketel Marte + Jake Burger,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,Brandon Nimmo | Ketel Marte | Jake Burger,48.49,34.00,73.69,38.15,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
Arizona Diamondbacks @ Texas Rangers | 3 MAN | Brandon Nimmo + Ketel Marte + Corbin Carroll,Arizona Diamondbacks @ Texas Rangers,3,GAME_ENVIRONMENT_STACK,Brandon Nimmo + Ketel Marte + Corbin Carroll,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,Brandon Nimmo | Ketel Marte | Corbin Carroll,48.51,34.00,73.49,38.37,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
Arizona Diamondbacks @ Texas Rangers | 4 MAN | Corey Seager + Brandon Nimmo + Josh Jung + Gabriel Moreno,Arizona Diamondbacks @ Texas Rangers,4,GAME_ENVIRONMENT_STACK,Corey Seager + Brandon Nimmo + Josh Jung + Gabriel Moreno,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,Corey Seager | Brandon Nimmo | Josh Jung | Gabriel Moreno,48.48,34.00,73.86,37.99,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
Arizona Diamondbacks @ Texas Rangers | 4 MAN | Corey Seager + Brandon Nimmo + Ketel Marte + Gabriel Moreno,Arizona Diamondbacks @ Texas Rangers,4,GAME_ENVIRONMENT_STACK,Corey Seager + Brandon Nimmo + Ketel Marte + Gabriel Moreno,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,Corey Seager | Brandon Nimmo | Ketel Marte | Gabriel Moreno,48.46,34.00,73.89,37.93,,,2.00,2.00,0.00,47.75,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 3 MAN | Joey Wiemer + JJ Bleday + Elly De La Cruz,Washington Nationals @ Cincinnati Reds,3,GAME_ENVIRONMENT_STACK,Joey Wiemer + JJ Bleday + Elly De La Cruz,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Joey Wiemer | JJ Bleday | Elly De La Cruz,48.71,34.00,71.70,40.37,,,2.00,2.00,0.00,47.74,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | Brady House + Daylen Lile + Nasim Nuñez + Tyler Stephenson,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,Brady House + Daylen Lile + Nasim Nuñez + Tyler Stephenson,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Brady House | Daylen Lile | Nasim Nuñez | Tyler Stephenson,48.55,34.00,72.99,38.91,,,2.00,2.00,0.00,47.74,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | Joey Wiemer + Keibert Ruiz + Sal Stewart + Elly De La Cruz,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,Joey Wiemer + Keibert Ruiz + Sal Stewart + Elly De La Cruz,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Joey Wiemer | Keibert Ruiz | Sal Stewart | Elly De La Cruz,48.65,34.00,72.20,39.81,,,2.00,2.00,0.00,47.74,DEEP_ONLY,NO_ODDS
Philadelphia Phillies @ Boston Red Sox | 3 MAN | Willson Contreras + Caleb Durbin + Kyle Schwarber,Philadelphia Phillies @ Boston Red Sox,3,GAME_ENVIRONMENT_STACK,Willson Contreras + Caleb Durbin + Kyle Schwarber,Boston Red Sox / Philadelphia Phillies,Andrew Painter / Sonny Gray,Willson Contreras | Caleb Durbin | Kyle Schwarber,48.31,34.00,75.20,36.42,,,2.00,2.00,0.00,47.74,DEEP_ONLY,NO_ODDS
Philadelphia Phillies @ Boston Red Sox | 3 MAN | Wilyer Abreu + Caleb Durbin + Kyle Schwarber,Philadelphia Phillies @ Boston Red Sox,3,GAME_ENVIRONMENT_STACK,Wilyer Abreu + Caleb Durbin + Kyle Schwarber,Boston Red Sox / Philadelphia Phillies,Andrew Painter / Sonny Gray,Wilyer Abreu | Caleb Durbin | Kyle Schwarber,48.28,34.00,75.30,36.28,,,2.00,2.00,0.00,47.74,DEEP_ONLY,NO_ODDS
Philadelphia Phillies @ Boston Red Sox | 4 MAN | Jarren Duran + Connor Wong + Caleb Durbin + Kyle Schwarber,Philadelphia Phillies @ Boston Red Sox,4,GAME_ENVIRONMENT_STACK,Jarren Duran + Connor Wong + Caleb Durbin + Kyle Schwarber,Boston Red Sox / Philadelphia Phillies,Andrew Painter / Sonny Gray,Jarren Duran | Connor Wong | Caleb Durbin | Kyle Schwarber,48.30,34.00,75.23,36.39,,,2.00,2.00,0.00,47.74,DEEP_ONLY,NO_ODDS
Philadelphia Phillies @ Boston Red Sox | 4 MAN | Ceddanne Rafaela + Connor Wong + Masataka Yoshida + Kyle Schwarber,Philadelphia Phillies @ Boston Red Sox,4,GAME_ENVIRONMENT_STACK,Ceddanne Rafaela + Connor Wong + Masataka Yoshida + Kyle Schwarber,Boston Red Sox / Philadelphia Phillies,Andrew Painter / Sonny Gray,Ceddanne Rafaela | Connor Wong | Masataka Yoshida | Kyle Schwarber,48.36,34.00,74.72,36.96,,,2.00,2.00,0.00,47.74,DEEP_ONLY,NO_ODDS
St. Louis Cardinals @ Athletics | 4 MAN | Nick Kurtz + Brent Rooker + Zack Gelof + Alec Burleson,St. Louis Cardinals @ Athletics,4,GAME_ENVIRONMENT_STACK,Nick Kurtz + Brent Rooker + Zack Gelof + Alec Burleson,Athletics / St. Louis Cardinals,Matthew Liberatore / J.T. Ginn,Nick Kurtz | Brent Rooker | Zack Gelof | Alec Burleson,48.65,34.00,72.24,39.79,,,2.00,2.00,0.00,47.74,DEEP_ONLY,NO_ODDS
Arizona Diamondbacks @ Texas Rangers | 3 MAN | Corey Seager + Brandon Nimmo + Nolan Arenado,Arizona Diamondbacks @ Texas Rangers,3,GAME_ENVIRONMENT_STACK,Corey Seager + Brandon Nimmo + Nolan Arenado,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,Corey Seager | Brandon Nimmo | Nolan Arenado,48.48,34.00,73.65,38.18,,,2.00,2.00,0.00,47.74,DEEP_ONLY,NO_ODDS
Arizona Diamondbacks @ Texas Rangers | 3 MAN | Corey Seager + Ketel Marte + Evan Carter,Arizona Diamondbacks @ Texas Rangers,3,GAME_ENVIRONMENT_STACK,Corey Seager + Ketel Marte + Evan Carter,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,Corey Seager | Ketel Marte | Evan Carter,48.45,34.00,73.94,37.86,,,2.00,2.00,0.00,47.74,DEEP_ONLY,NO_ODDS
Arizona Diamondbacks @ Texas Rangers | 3 MAN | Brandon Nimmo + Ketel Marte + Joc Pederson,Arizona Diamondbacks @ Texas Rangers,3,GAME_ENVIRONMENT_STACK,Brandon Nimmo + Ketel Marte + Joc Pederson,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,Brandon Nimmo | Ketel Marte | Joc Pederson,48.48,34.00,73.64,38.17,,,2.00,2.00,0.00,47.74,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 2 MAN | Brady House + Tyler Stephenson,Washington Nationals @ Cincinnati Reds,2,GAME_ENVIRONMENT_STACK,Brady House + Tyler Stephenson,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Brady House | Tyler Stephenson,48.64,34.00,72.15,39.83,,,2.00,2.00,0.00,47.73,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 3 MAN | CJ Abrams + Elly De La Cruz + Spencer Steer,Washington Nationals @ Cincinnati Reds,3,GAME_ENVIRONMENT_STACK,CJ Abrams + Elly De La Cruz + Spencer Steer,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,CJ Abrams | Elly De La Cruz | Spencer Steer,48.69,34.00,71.76,40.28,,,2.00,2.00,0.00,47.73,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 3 MAN | Daylen Lile + JJ Bleday + Spencer Steer,Washington Nationals @ Cincinnati Reds,3,GAME_ENVIRONMENT_STACK,Daylen Lile + JJ Bleday + Spencer Steer,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Daylen Lile | JJ Bleday | Spencer Steer,48.74,34.00,71.26,40.83,,,2.00,2.00,0.00,47.73,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | CJ Abrams + JJ Bleday + Sal Stewart + Elly De La Cruz,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,CJ Abrams + JJ Bleday + Sal Stewart + Elly De La Cruz,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,CJ Abrams | JJ Bleday | Sal Stewart | Elly De La Cruz,48.72,34.00,71.45,40.62,,,2.00,2.00,0.00,47.73,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | Brady House + Joey Wiemer + Nasim Nuñez + Tyler Stephenson,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,Brady House + Joey Wiemer + Nasim Nuñez + Tyler Stephenson,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Brady House | Joey Wiemer | Nasim Nuñez | Tyler Stephenson,48.52,34.00,73.25,38.59,,,2.00,2.00,0.00,47.73,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | Brady House + Keibert Ruiz + Nasim Nuñez + Elly De La Cruz,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,Brady House + Keibert Ruiz + Nasim Nuñez + Elly De La Cruz,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Brady House | Keibert Ruiz | Nasim Nuñez | Elly De La Cruz,48.53,34.00,73.09,38.76,,,2.00,2.00,0.00,47.73,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | Joey Wiemer + Keibert Ruiz + Sal Stewart + Spencer Steer,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,Joey Wiemer + Keibert Ruiz + Sal Stewart + Spencer Steer,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Joey Wiemer | Keibert Ruiz | Sal Stewart | Spencer Steer,48.64,34.00,72.14,39.84,,,2.00,2.00,0.00,47.73,DEEP_ONLY,NO_ODDS
Washington Nationals @ Cincinnati Reds | 4 MAN | Daylen Lile + Keibert Ruiz + Sal Stewart + Spencer Steer,Washington Nationals @ Cincinnati Reds,4,GAME_ENVIRONMENT_STACK,Daylen Lile + Keibert Ruiz + Sal Stewart + Spencer Steer,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,Daylen Lile | Keibert Ruiz | Sal Stewart | Spencer Steer,48.68,34.00,71.88,40.16,,,2.00,2.00,0.00,47.73,DEEP_ONLY,NO_ODDS
St. Louis Cardinals @ Athletics | 4 MAN | Shea Langeliers + Nick Kurtz + Jeff McNeil + Jordan Walker,St. Louis Cardinals @ Athletics,4,GAME_ENVIRONMENT_STACK,Shea Langeliers + Nick Kurtz + Jeff McNeil + Jordan Walker,Athletics / St. Louis Cardinals,Matthew Liberatore / J.T. Ginn,Shea Langeliers | Nick Kurtz | Jeff McNeil | Jordan Walker,48.56,34.00,72.76,39.12,,,2.00,2.00,0.00,47.73,DEEP_ONLY,NO_ODDS
St. Louis Cardinals @ Athletics | 4 MAN | Nick Kurtz + Tyler Soderstrom + Brent Rooker + Nathan Church,St. Louis Cardinals @ Athletics,4,GAME_ENVIRONMENT_STACK,Nick Kurtz + Tyler Soderstrom + Brent Rooker + Nathan Church,Athletics / St. Louis Cardinals,Matthew Liberatore / J.T. Ginn,Nick Kurtz | Tyler Soderstrom | Brent Rooker | Nathan Church,48.59,34.00,72.68,39.24,,,2.00,2.00,0.00,47.73,DEEP_ONLY,NO_ODDS
Arizona Diamondbacks @ Texas Rangers | 3 MAN | Brandon Nimmo + Jake Burger + Corbin Carroll,Arizona Diamondbacks @ Texas Rangers,3,GAME_ENVIRONMENT_STACK,Brandon Nimmo + Jake Burger + Corbin Carroll,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,Brandon Nimmo | Jake Burger | Corbin Carroll,48.46,34.00,73.63,38.13,,,2.00,2.00,0.00,47.73,DEEP_ONLY,NO_ODDS
Arizona Diamondbacks @ Texas Rangers | 4 MAN | Corey Seager + Brandon Nimmo + Josh Jung + Nolan Arenado,Arizona Diamondbacks @ Texas Rangers,4,GAME_ENVIRONMENT_STACK,Corey Seager + Brandon Nimmo + Josh Jung + Nolan Arenado,Texas Rangers / Arizona Diamondbacks,Ryne Nelson / Kumar Rocker,Corey Seager | Brandon Nimmo | Josh Jung | Nolan Arenado,48.48,34.00,73.53,38.25,,,2.00,2.00,0.00,47.73,DEEP_ONLY,NO_ODDS
