game,stack_type,stack_size,players,teams,pitcher,payout_profile,avg_correlation_score,avg_environment_score,avg_pitcher_collapse_score,avg_batter_power_score,stack_score,combined_implied_probability,adjusted_probability,correlation_synergy_boost,parlay_score,parlay_grade,confidence,risk_profile,odds
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Bobby Witt Jr. + Maikel Garcia + Miguel Vargas + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.50,34.00,65.33,36.32,44.89,0.0207%,0.0284%,37.10%,44.86,C,LOW,HIGH_RISK,Bobby Witt Jr. | Maikel Garcia | Miguel Vargas | Andrew Benintendi
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,4,Seiya Suzuki + Alex Bregman + Michael Harris II + Matt Olson,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,45.56,34.00,64.76,36.93,44.88,0.0207%,0.0284%,36.99%,44.86,C,LOW,HIGH_RISK,Seiya Suzuki | Alex Bregman | Michael Harris II | Matt Olson
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Kazuma Okamoto + Jesús Sánchez + Tyler Heineman + Yandy Díaz,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.34,34.00,66.95,34.55,44.91,0.0207%,0.0285%,37.40%,44.85,C,LOW,HIGH_RISK,Kazuma Okamoto | Jesús Sánchez | Tyler Heineman | Yandy Díaz
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Kazuma Okamoto + George Springer + Tyler Heineman + Jonathan Aranda,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.33,34.00,67.13,34.36,44.91,0.0207%,0.0285%,37.43%,44.85,C,LOW,HIGH_RISK,Kazuma Okamoto | George Springer | Tyler Heineman | Jonathan Aranda
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,3,Juan Soto + Mark Vientos + Colt Keith,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,45.33,34.00,67.13,34.38,44.91,0.1728%,0.2375%,37.43%,44.85,C,LOW,HIGH_RISK,Juan Soto | Mark Vientos | Colt Keith
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,3,Juan Soto + Marcus Semien + Riley Greene,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,45.30,34.00,67.32,34.14,44.91,0.1728%,0.2375%,37.47%,44.85,C,LOW,HIGH_RISK,Juan Soto | Marcus Semien | Riley Greene
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,3,Juan Soto + Bo Bichette + Riley Greene,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,45.31,34.00,67.25,34.21,44.91,0.1728%,0.2375%,37.45%,44.85,C,LOW,HIGH_RISK,Juan Soto | Bo Bichette | Riley Greene
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Juan Soto + Marcus Semien + Bo Bichette + Spencer Torkelson,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,45.29,34.00,67.37,34.09,44.91,0.0207%,0.0285%,37.47%,44.85,C,LOW,HIGH_RISK,Juan Soto | Marcus Semien | Bo Bichette | Spencer Torkelson
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Daulton Varsho + George Springer + Andrés Giménez + Junior Caminero,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.33,34.00,67.04,34.44,44.90,0.0207%,0.0285%,37.41%,44.85,C,LOW,HIGH_RISK,Daulton Varsho | George Springer | Andrés Giménez | Junior Caminero
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,3,Vladimir Guerrero Jr. + Daulton Varsho + Yandy Díaz,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.47,34.00,65.63,35.97,44.89,0.1728%,0.2370%,37.15%,44.85,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | Daulton Varsho | Yandy Díaz
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,2,Isaac Collins + Munetaka Murakami,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.46,34.00,65.67,35.92,44.89,1.4400%,1.9751%,37.16%,44.85,C,LOW,HIGH_RISK,Isaac Collins | Munetaka Murakami
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,3,Carter Jensen + Lane Thomas + Miguel Vargas,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.47,34.00,65.66,35.95,44.89,0.1728%,0.2370%,37.16%,44.85,C,LOW,HIGH_RISK,Carter Jensen | Lane Thomas | Miguel Vargas
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,3,Salvador Perez + Lane Thomas + Miguel Vargas,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.47,34.00,65.62,35.98,44.89,0.1728%,0.2370%,37.15%,44.85,C,LOW,HIGH_RISK,Salvador Perez | Lane Thomas | Miguel Vargas
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,2,Michael Busch + Michael Harris II,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,45.52,34.00,65.04,36.59,44.88,1.4400%,1.9734%,37.04%,44.85,C,LOW,HIGH_RISK,Michael Busch | Michael Harris II
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,4,Ian Happ + Michael Busch + Matt Olson + Drake Baldwin,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,45.52,34.00,65.03,36.61,44.88,0.0207%,0.0284%,37.04%,44.85,C,LOW,HIGH_RISK,Ian Happ | Michael Busch | Matt Olson | Drake Baldwin
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,4,Ian Happ + Alex Bregman + Michael Harris II + Drake Baldwin,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,45.54,34.00,64.94,36.71,44.88,0.0207%,0.0284%,37.03%,44.85,C,LOW,HIGH_RISK,Ian Happ | Alex Bregman | Michael Harris II | Drake Baldwin
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,4,Seiya Suzuki + Dansby Swanson + Michael Harris II + Drake Baldwin,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,45.54,34.00,64.88,36.78,44.88,0.0207%,0.0284%,37.01%,44.85,C,LOW,HIGH_RISK,Seiya Suzuki | Dansby Swanson | Michael Harris II | Drake Baldwin
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,2,Nick Loftin + Munetaka Murakami,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.48,34.00,65.41,36.20,44.88,1.4400%,1.9744%,37.11%,44.85,C,LOW,HIGH_RISK,Nick Loftin | Munetaka Murakami
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Bobby Witt Jr. + Vinnie Pasquantino + Colson Montgomery + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.46,34.00,65.63,35.96,44.88,0.0207%,0.0284%,37.15%,44.85,C,LOW,HIGH_RISK,Bobby Witt Jr. | Vinnie Pasquantino | Colson Montgomery | Andrew Benintendi
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Bobby Witt Jr. + Lane Thomas + Munetaka Murakami + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.47,34.00,65.58,36.02,44.88,0.0207%,0.0284%,37.14%,44.85,C,LOW,HIGH_RISK,Bobby Witt Jr. | Lane Thomas | Munetaka Murakami | Andrew Benintendi
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Carter Jensen + Vinnie Pasquantino + Munetaka Murakami + Miguel Vargas,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.49,34.00,65.41,36.21,44.88,0.0207%,0.0284%,37.11%,44.85,C,LOW,HIGH_RISK,Carter Jensen | Vinnie Pasquantino | Munetaka Murakami | Miguel Vargas
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Vinnie Pasquantino + Salvador Perez + Munetaka Murakami + Miguel Vargas,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.48,34.00,65.37,36.23,44.88,0.0207%,0.0284%,37.10%,44.85,C,LOW,HIGH_RISK,Vinnie Pasquantino | Salvador Perez | Munetaka Murakami | Miguel Vargas
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,4,Seiya Suzuki + Carson Kelly + Michael Harris II + Matt Olson,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,45.55,34.00,64.73,36.92,44.87,0.0207%,0.0284%,36.98%,44.85,C,LOW,HIGH_RISK,Seiya Suzuki | Carson Kelly | Michael Harris II | Matt Olson
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Vladimir Guerrero Jr. + Jesús Sánchez + Ernie Clement + Yandy Díaz,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.38,34.00,66.42,35.09,44.89,0.0207%,0.0285%,37.30%,44.84,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | Jesús Sánchez | Ernie Clement | Yandy Díaz
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Vladimir Guerrero Jr. + George Springer + Ernie Clement + Jonathan Aranda,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.37,34.00,66.61,34.89,44.89,0.0207%,0.0285%,37.33%,44.84,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | George Springer | Ernie Clement | Jonathan Aranda
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Daulton Varsho + Jesús Sánchez + Ernie Clement + Jonathan Aranda,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.36,34.00,66.56,34.92,44.89,0.0207%,0.0285%,37.32%,44.84,C,LOW,HIGH_RISK,Daulton Varsho | Jesús Sánchez | Ernie Clement | Jonathan Aranda
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Bobby Witt Jr. + Carter Jensen + Colson Montgomery + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.45,34.00,65.75,35.81,44.88,0.0207%,0.0284%,37.17%,44.84,C,LOW,HIGH_RISK,Bobby Witt Jr. | Carter Jensen | Colson Montgomery | Andrew Benintendi
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Bobby Witt Jr. + Salvador Perez + Colson Montgomery + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.44,34.00,65.72,35.84,44.88,0.0207%,0.0284%,37.16%,44.84,C,LOW,HIGH_RISK,Bobby Witt Jr. | Salvador Perez | Colson Montgomery | Andrew Benintendi
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Carter Jensen + Salvador Perez + Munetaka Murakami + Miguel Vargas,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.47,34.00,65.49,36.09,44.88,0.0207%,0.0284%,37.12%,44.84,C,LOW,HIGH_RISK,Carter Jensen | Salvador Perez | Munetaka Murakami | Miguel Vargas
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,2,Moisés Ballesteros + Drake Baldwin,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,45.50,34.00,65.08,36.52,44.87,1.4400%,1.9734%,37.04%,44.84,C,LOW,HIGH_RISK,Moisés Ballesteros | Drake Baldwin
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,4,Ian Happ + Carson Kelly + Michael Harris II + Drake Baldwin,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,45.52,34.00,64.91,36.70,44.87,0.0207%,0.0284%,37.01%,44.84,C,LOW,HIGH_RISK,Ian Happ | Carson Kelly | Michael Harris II | Drake Baldwin
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,4,Moisés Ballesteros + Michael Busch + Michael Harris II + Drake Baldwin,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,45.51,34.00,65.06,36.55,44.87,0.0207%,0.0284%,37.04%,44.84,C,LOW,HIGH_RISK,Moisés Ballesteros | Michael Busch | Michael Harris II | Drake Baldwin
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,3,Vladimir Guerrero Jr. + Jesús Sánchez + Yandy Díaz,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.48,34.00,65.31,36.25,44.87,0.1728%,0.2369%,37.09%,44.84,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | Jesús Sánchez | Yandy Díaz
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,3,Maikel Garcia + Lane Thomas + Miguel Vargas,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.47,34.00,65.39,36.16,44.87,0.1728%,0.2369%,37.10%,44.84,C,LOW,HIGH_RISK,Maikel Garcia | Lane Thomas | Miguel Vargas
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Vinnie Pasquantino + Maikel Garcia + Munetaka Murakami + Miguel Vargas,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.49,34.00,65.20,36.37,44.87,0.0207%,0.0284%,37.07%,44.84,C,LOW,HIGH_RISK,Vinnie Pasquantino | Maikel Garcia | Munetaka Murakami | Miguel Vargas
Seattle Mariners @ Houston Astros,GAME_ENVIRONMENT_STACK,2,Julio Rodríguez + Yordan Alvarez,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,NO_ODDS,45.84,34.00,61.65,40.21,44.82,1.4400%,1.9643%,36.41%,44.84,C,LOW,HIGH_RISK,Julio Rodríguez | Yordan Alvarez
San Diego Padres @ Milwaukee Brewers,TEAMMATE_HR_STACK,3,Jackson Chourio + Brice Turang + Jake Bauers,Milwaukee Brewers,Michael King,NO_ODDS,43.18,34.00,58.42,35.20,47.63,0.1728%,0.2329%,34.77%,44.83,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Jake Bauers
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Kazuma Okamoto + George Springer + Tyler Heineman + Junior Caminero,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.26,34.00,67.52,33.86,44.89,0.0207%,0.0285%,37.50%,44.83,C,LOW,HIGH_RISK,Kazuma Okamoto | George Springer | Tyler Heineman | Junior Caminero
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Jesús Sánchez + George Springer + Andrés Giménez + Junior Caminero,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.33,34.00,66.80,34.64,44.89,0.0207%,0.0285%,37.36%,44.83,C,LOW,HIGH_RISK,Jesús Sánchez | George Springer | Andrés Giménez | Junior Caminero
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,3,Vladimir Guerrero Jr. + George Springer + Jonathan Aranda,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.45,34.00,65.56,35.98,44.87,0.1728%,0.2370%,37.13%,44.83,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | George Springer | Jonathan Aranda
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Bobby Witt Jr. + Maikel Garcia + Colson Montgomery + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.45,34.00,65.55,35.98,44.87,0.0207%,0.0284%,37.13%,44.83,C,LOW,HIGH_RISK,Bobby Witt Jr. | Maikel Garcia | Colson Montgomery | Andrew Benintendi
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Isaac Collins + Nick Loftin + Lane Thomas + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.42,34.00,65.90,35.62,44.87,0.0207%,0.0284%,37.20%,44.83,C,LOW,HIGH_RISK,Isaac Collins | Nick Loftin | Lane Thomas | Andrew Benintendi
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,3,Daulton Varsho + Jesús Sánchez + Jonathan Aranda,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.45,34.00,65.50,36.02,44.86,0.1728%,0.2369%,37.12%,44.83,C,LOW,HIGH_RISK,Daulton Varsho | Jesús Sánchez | Jonathan Aranda
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Carter Jensen + Maikel Garcia + Munetaka Murakami + Miguel Vargas,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.47,34.00,65.32,36.23,44.86,0.0207%,0.0284%,37.08%,44.83,C,LOW,HIGH_RISK,Carter Jensen | Maikel Garcia | Munetaka Murakami | Miguel Vargas
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Salvador Perez + Maikel Garcia + Munetaka Murakami + Miguel Vargas,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.47,34.00,65.28,36.26,44.86,0.0207%,0.0284%,37.08%,44.83,C,LOW,HIGH_RISK,Salvador Perez | Maikel Garcia | Munetaka Murakami | Miguel Vargas
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,4,Dansby Swanson + Alex Bregman + Michael Harris II + Matt Olson,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,45.51,34.00,64.86,36.70,44.85,0.0207%,0.0284%,37.00%,44.83,C,LOW,HIGH_RISK,Dansby Swanson | Alex Bregman | Michael Harris II | Matt Olson
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,4,Pete Crow-Armstrong + Michael Busch + Michael Harris II + Matt Olson,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,45.50,34.00,64.97,36.59,44.85,0.0207%,0.0284%,37.02%,44.83,C,LOW,HIGH_RISK,Pete Crow-Armstrong | Michael Busch | Michael Harris II | Matt Olson
Seattle Mariners @ Houston Astros,GAME_ENVIRONMENT_STACK,4,Luke Raley + Julio Rodríguez + Yordan Alvarez + Christian Walker,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,NO_ODDS,45.80,34.00,61.89,39.90,44.81,0.0207%,0.0283%,36.45%,44.83,C,LOW,HIGH_RISK,Luke Raley | Julio Rodríguez | Yordan Alvarez | Christian Walker
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Vladimir Guerrero Jr. + George Springer + Ernie Clement + Junior Caminero,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.30,34.00,66.99,34.39,44.88,0.0207%,0.0285%,37.39%,44.82,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | George Springer | Ernie Clement | Junior Caminero
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Daulton Varsho + George Springer + Andrés Giménez + Yandy Díaz,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.34,34.00,66.54,34.88,44.87,0.0207%,0.0285%,37.31%,44.82,C,LOW,HIGH_RISK,Daulton Varsho | George Springer | Andrés Giménez | Yandy Díaz
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,3,Carter Jensen + Isaac Collins + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.39,34.00,65.96,35.50,44.86,0.1728%,0.2371%,37.20%,44.82,C,LOW,HIGH_RISK,Carter Jensen | Isaac Collins | Andrew Benintendi
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,3,Carter Jensen + Nick Loftin + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.41,34.00,65.79,35.68,44.86,0.1728%,0.2370%,37.17%,44.82,C,LOW,HIGH_RISK,Carter Jensen | Nick Loftin | Andrew Benintendi
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,3,Carter Jensen + Lane Thomas + Colson Montgomery,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.39,34.00,65.96,35.49,44.86,0.1728%,0.2371%,37.20%,44.82,C,LOW,HIGH_RISK,Carter Jensen | Lane Thomas | Colson Montgomery
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,3,Vinnie Pasquantino + Isaac Collins + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.41,34.00,65.80,35.69,44.86,0.1728%,0.2370%,37.17%,44.82,C,LOW,HIGH_RISK,Vinnie Pasquantino | Isaac Collins | Andrew Benintendi
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,3,Vinnie Pasquantino + Nick Loftin + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.43,34.00,65.63,35.87,44.86,0.1728%,0.2370%,37.14%,44.82,C,LOW,HIGH_RISK,Vinnie Pasquantino | Nick Loftin | Andrew Benintendi
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,3,Vinnie Pasquantino + Lane Thomas + Colson Montgomery,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.41,34.00,65.80,35.68,44.86,0.1728%,0.2370%,37.17%,44.82,C,LOW,HIGH_RISK,Vinnie Pasquantino | Lane Thomas | Colson Montgomery
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,3,Salvador Perez + Isaac Collins + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.39,34.00,65.92,35.53,44.86,0.1728%,0.2371%,37.19%,44.82,C,LOW,HIGH_RISK,Salvador Perez | Isaac Collins | Andrew Benintendi
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Carter Jensen + Vinnie Pasquantino + Munetaka Murakami + Colson Montgomery,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.43,34.00,65.63,35.87,44.86,0.0207%,0.0284%,37.14%,44.82,C,LOW,HIGH_RISK,Carter Jensen | Vinnie Pasquantino | Munetaka Murakami | Colson Montgomery
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Vinnie Pasquantino + Salvador Perez + Munetaka Murakami + Colson Montgomery,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.43,34.00,65.59,35.89,44.86,0.0207%,0.0284%,37.13%,44.82,C,LOW,HIGH_RISK,Vinnie Pasquantino | Salvador Perez | Munetaka Murakami | Colson Montgomery
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,4,Moisés Ballesteros + Pete Crow-Armstrong + Matt Olson + Drake Baldwin,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,45.49,34.00,64.98,36.55,44.85,0.0207%,0.0284%,37.02%,44.82,C,LOW,HIGH_RISK,Moisés Ballesteros | Pete Crow-Armstrong | Matt Olson | Drake Baldwin
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Bobby Witt Jr. + Isaac Collins + Miguel Vargas + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,45.44,34.00,65.41,36.08,44.85,0.0207%,0.0284%,37.09%,44.82,C,LOW,HIGH_RISK,Bobby Witt Jr. | Isaac Collins | Miguel Vargas | Andrew Benintendi
Seattle Mariners @ Houston Astros,GAME_ENVIRONMENT_STACK,2,Cal Raleigh + Yordan Alvarez,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,NO_ODDS,45.78,34.00,61.90,39.86,44.80,1.4400%,1.9648%,36.44%,44.82,C,LOW,HIGH_RISK,Cal Raleigh | Yordan Alvarez
Seattle Mariners @ Houston Astros,GAME_ENVIRONMENT_STACK,4,Luke Raley + Cal Raleigh + Yordan Alvarez + Christian Walker,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,NO_ODDS,45.77,34.00,62.02,39.72,44.80,0.0207%,0.0283%,36.46%,44.82,C,LOW,HIGH_RISK,Luke Raley | Cal Raleigh | Yordan Alvarez | Christian Walker
Seattle Mariners @ Houston Astros,GAME_ENVIRONMENT_STACK,4,Luke Raley + Randy Arozarena + Yordan Alvarez + Zach Cole,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,NO_ODDS,45.77,34.00,61.99,39.74,44.80,0.0207%,0.0283%,36.46%,44.82,C,LOW,HIGH_RISK,Luke Raley | Randy Arozarena | Yordan Alvarez | Zach Cole
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Daulton Varsho + Jesús Sánchez + Ernie Clement + Junior Caminero,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.30,34.00,66.95,34.42,44.87,0.0207%,0.0285%,37.38%,44.81,C,LOW,HIGH_RISK,Daulton Varsho | Jesús Sánchez | Ernie Clement | Junior Caminero
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,3,Juan Soto + Marcus Semien + Dillon Dingler,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,45.30,34.00,66.93,34.44,44.87,0.1728%,0.2374%,37.38%,44.81,C,LOW,HIGH_RISK,Juan Soto | Marcus Semien | Dillon Dingler
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,3,Juan Soto + Bo Bichette + Dillon Dingler,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,45.30,34.00,66.87,34.52,44.87,0.1728%,0.2374%,37.37%,44.81,C,LOW,HIGH_RISK,Juan Soto | Bo Bichette | Dillon Dingler
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Vladimir Guerrero Jr. + Daulton Varsho + Andrés Giménez + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,45.33,34.00,66.41,34.96,44.86,0.0207%,0.0285%,37.28%,44.81,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | Daulton Varsho | Andrés Giménez | Jake Fraley
